Unnamed: 0,whole_pipe_index,Velocity[i] (m/s),Velocity[j] (m/s),Velocity[k] (m/s),Pressure (Pa),X (m),Y (m),Z (m),average_velocity,u,v,w,p,x,y,z
125,125,4.53332901000977,7.2643141746521,0,-124.614902878767,0.162645319335584,0.267096605701539,0,10,4.53332901000977,7.2643141746521,0,-124.614902878767,0.162645319335584,0.267096605701539,0
126,126,8.10722923278809,11.520715713501,0,-133.26558785842,0.162913991320574,0.264614086124686,0,10,8.10722923278809,11.520715713501,0,-133.26558785842,0.162913991320574,0.264614086124686,0
127,127,10.1208915710449,13.4575576782227,0,-141.89746653291,0.163078125436092,0.262220490852601,0,10,10.1208915710449,13.4575576782227,0,-141.89746653291,0.163078125436092,0.262220490852601,0
128,128,11.2615394592285,14.1506280899048,0,-143.365856170762,0.163791121246735,0.260545895617788,0,10,11.2615394592285,14.1506280899048,0,-143.365856170762,0.163791121246735,0.260545895617788,0
129,129,11.961238861084,14.2848892211914,0,-133.760575218861,0.166076597375581,0.259663952974781,0,10,11.961238861084,14.2848892211914,0,-133.760575218861,0.166076597375581,0.259663952974781,0
130,130,12.4444808959961,14.1985006332397,0,-123.876191171969,0.168585652891292,0.257911306348756,0,10,12.4444808959961,14.1985006332397,0,-123.876191171969,0.168585652891292,0.257911306348756,0
131,131,12.6589241027832,13.9446992874146,0,-116.717887336789,0.170535518320779,0.255960255738233,0,10,12.6589241027832,13.9446992874146,0,-116.717887336789,0.170535518320779,0.255960255738233,0
132,132,12.7275276184082,13.6827325820923,0,-110.355193324708,0.172216229469729,0.253920675080443,0,10,12.7275276184082,13.6827325820923,0,-110.355193324708,0.172216229469729,0.253920675080443,0
133,133,12.4663925170898,13.4734411239624,0,-101.314885863766,0.175670952695617,0.253683394089033,0,10,12.4663925170898,13.4734411239624,0,-101.314885863766,0.175670952695617,0.253683394089033,0
134,134,5.07857465744019,8.10492706298828,0,-134.014555564987,0.16162528222672,0.265381891226076,0,10,5.07857465744019,8.10492706298828,0,-134.014555564987,0.16162528222672,0.265381891226076,0
135,135,8.72054100036621,12.2120847702026,0,-143.973113859918,0.161891471433221,0.26289360098108,0,10,8.72054100036621,12.2120847702026,0,-143.973113859918,0.161891471433221,0.26289360098108,0
136,136,10.8467674255371,13.9583759307861,0,-155.079233564259,0.162027017314494,0.2604686162305,0,10,10.8467674255371,13.9583759307861,0,-155.079233564259,0.162027017314494,0.2604686162305,0
137,137,12.2900171279907,14.4071426391602,0,-142.996745846761,0.1644909500763,0.258526836517366,0,10,12.2900171279907,14.4071426391602,0,-142.996745846761,0.1644909500763,0.258526836517366,0
138,138,11.9615831375122,14.4243745803833,0,-155.201405171544,0.162630946283485,0.258914103243911,0,10,11.9615831375122,14.4243745803833,0,-155.201405171544,0.162630946283485,0.258914103243911,0
139,139,12.9690179824829,14.0646848678589,0,-126.085497933681,0.167930426192233,0.255327261970419,0,10,12.9690179824829,14.0646848678589,0,-126.085497933681,0.167930426192233,0.255327261970419,0
140,140,12.8369560241699,14.298041343689,0,-135.521825783741,0.166016483719256,0.256782651429082,0,10,12.8369560241699,14.298041343689,0,-135.521825783741,0.166016483719256,0.256782651429082,0
141,141,12.9726905822754,13.3967924118042,0,-108.086048478845,0.172172376997055,0.251067106082274,0,10,12.9726905822754,13.3967924118042,0,-108.086048478845,0.172172376997055,0.251067106082274,0
142,142,13.1738052368164,13.7186908721924,0,-119.28871682969,0.169053242841576,0.252714629495556,0,10,13.1738052368164,13.7186908721924,0,-119.28871682969,0.169053242841576,0.252714629495556,0
